"Mon, 29 Feb 2016 12:44:49 +0100",3757
"Mon, 29 Feb 2016 12:45:04 +0100",3757
"Mon, 29 Feb 2016 12:45:21 +0100",3773
"Mon, 29 Feb 2016 12:45:35 +0100",3757
"Mon, 29 Feb 2016 12:45:50 +0100",3762
"Mon, 29 Feb 2016 12:46:06 +0100",3751
"Mon, 29 Feb 2016 12:46:21 +0100",3784
"Mon, 29 Feb 2016 12:46:38 +0100",3762
"Mon, 29 Feb 2016 12:46:53 +0100",3768
"Mon, 29 Feb 2016 12:47:08 +0100",3768
"Mon, 29 Feb 2016 12:47:26 +0100",3768
"Mon, 29 Feb 2016 12:47:42 +0100",3773
"Mon, 29 Feb 2016 12:47:58 +0100",3762
"Mon, 29 Feb 2016 12:48:13 +0100",3768
"Mon, 29 Feb 2016 12:48:28 +0100",3773
"Mon, 29 Feb 2016 12:48:45 +0100",3773
"Mon, 29 Feb 2016 12:49:00 +0100",3768
"Mon, 29 Feb 2016 12:49:16 +0100",3762
"Mon, 29 Feb 2016 12:49:31 +0100",3779
"Mon, 29 Feb 2016 12:49:46 +0100",3757
"Mon, 29 Feb 2016 12:50:01 +0100",3757
"Mon, 29 Feb 2016 12:50:16 +0100",3762
"Mon, 29 Feb 2016 12:50:31 +0100",3768
"Mon, 29 Feb 2016 12:50:46 +0100",3762
"Mon, 29 Feb 2016 12:51:02 +0100",3762
"Mon, 29 Feb 2016 12:51:17 +0100",3762
"Mon, 29 Feb 2016 12:51:32 +0100",3768
"Mon, 29 Feb 2016 12:51:47 +0100",3773
"Mon, 29 Feb 2016 12:52:02 +0100",3762
"Mon, 29 Feb 2016 12:52:17 +0100",3773
"Mon, 29 Feb 2016 12:52:32 +0100",3768
"Mon, 29 Feb 2016 12:52:47 +0100",3773
"Mon, 29 Feb 2016 12:53:02 +0100",3757
"Mon, 29 Feb 2016 12:53:18 +0100",3773
"Mon, 29 Feb 2016 12:53:33 +0100",3762
